FU12PRU,bmw-3-series,Orange,2012
FU14DYU,toyota-rav4,Blue,2014
FU17JKL,honda-civic,Orange,2017
FU18PUC,volvo-xc70,Blue,2018
FU20CVC,kia-sportage,Grey,2020
FUB209I,fiat-500,Purple,1974
FUE471C,bmw-2-series,Turquoise,1980
FUL882B,vauxhall-astra,Red,1981
FUN646F,aston-martin-vantage,Green,1977
FUW310L,kia-sportage,Blue,1971
FV01PTV,skoda-yeti,Gold,2001
FV12UWC,land-rover-discovery,Orange,2012
FV15GRN,volvo-xc60,Orange,2015
FVB892B,ford-fiesta,Gold,1981
FVP844G,mg-mgb,Green,1976
FW04AEE,jaguar-f-pace,Grey,2004
FW05HGY,bmw-3-series,Silver,2005
FW06DER,peugeot-307,Black,2006
FW07JVY,citroen-ds3,Purple,2007
FW18NKD,nissan-juke,Green,2018
FWG970J,seat-leon,Turquoise,1973
FWM216H,hyundai-i20,Red,1975
FX08PFE,chrysler-pt-cruiser,Gold,2008
FX17GEK,bmw-3-series,Grey,2017
FX19XEB,citroen-c3,Black,2019
FX20DMM,bmw-x5,Green,2020
FXP882L,ford-mustang,Black,1971
FXR417H,vauxhall-insignia,Grey,1975
FXR702J,mini-cooper,Grey,1973
FY07RAC,renault-captur,Blue,2007
FY12LBA,mercedes-c-class,Black,2012
FY17LPY,ford-fiesta,Gold,2017
FY20PRY,vauxhall-crossland,Green,2020
FYE651J,ford-focus,Turquoise,1973
FYW114B,mercedes-c-class,Gold,1981
G105XWF,volkswagen-golf,Turquoise,1995
G106MGH,toyota-yaris,Red,1995
G108MTU,ford-s-max,Green,1995
G117JJJ,mini-cooper,Purple,1995
G119BBW,kia-sportage,Orange,1995
G126BRH,ford-focus,Turquoise,1995
G144UUG,ford-focus,Silver,1995
G155BLN,volkswagen-golf,Black,1995
G156EPA,ford-focus,Green,1995
G157VEA,mercedes-gla-class,Orange,1995
G162BTG,hyundai-i10,Orange,1995
G163BXM,nissan-qashqai,Turquoise,1995
G167NLM,audi-a3,Silver,1995
G187LYK,audi-a5,Yellow,1995
G192DFT,vauxhall-corsa,Turquoise,1995
G203EHP,volkswagen-golf,Gold,1995
G216BBC,ford-fiesta,Blue,1995
G227MVT,land-rover-freelander,Black,1995
G233NHC,suzuki-sx4,Gold,1995
G245MCH,toyota-rav4,Green,1995
G248CGA,citroen-c3,Purple,1995
G278KLG,mini-first,Red,1995
G279WFU,mazda-6,Yellow,1995
G281AJC,honda-jazz,Yellow,1995
G287JEB,ford-fiesta,Grey,1995
G288PTG,citroen-c1,Purple,1995
G292JAM,volkswagen-polo,Green,1995
G301TCK,bmw-4-series,Green,1995
G306DJE,ford-fiesta,Gold,1995
G324MXA,kia-picanto,Yellow,1995
G347YGR,toyota-corolla,Yellow,1995
G349HYA,skoda-karoq,Red,1995
G351DEY,ford-galaxy,Green,1995
G357FBB,bmw-3-series,Silver,1995
G368YBM,hyundai-kona,Grey,1995
G372NDM,toyota-prius,Yellow,1995
G373XTU,ford-focus,Grey,1995
G374CBK,kia-rio,Black,1995
G378JBW,ford-mondeo,Silver,1995
G378VHC,audi-a6,Gold,1995
G390DMR,bmw-1-series,Gold,1995
G419NGX,ford-fiesta,Gold,1995
G421HTF,renault-twingo,Turquoise,1995
G441NGL,mercedes-sl-class,Blue,1995
G450EMN,ford-fiesta,Green,1995
G452FCP,skoda-fabia,Purple,1995
G514MKM,ford-mondeo,White,1995
G516NPH,chevrolet-matiz,Green,1995
G520HUD,ford-fiesta,Silver,1995
G520TEF,audi-tt,White,1995
G522ELX,vauxhall-signum,Purple,1995
G539EJK,seat-ibiza,Blue,1995
G551CTD,volvo-c70,Orange,1995
G551RHL,mazda-2,Blue,1995
G552RCX,skoda-superb,Gold,1995
G554MGX,ford-fiesta,Silver,1995
G557GFA,peugeot-208,Orange,1995
G570DMJ,volkswagen-california,Yellow,1995
G570HHA,ford-focus,Turquoise,1995
G592RVU,bmw-i3,Yellow,1995
G598LTD,renault-scenic,Purple,1995
G605BLT,ford-fiesta,White,1995
G615GRP,triumph-tr6,Red,1995
G620TNH,land-rover-range-rover,Purple,1995
G630DNW,saab-9-3,Black,1995
G636GRM,ford-fiesta,Black,1995
G647EYN,vauxhall-insignia,Gold,1995
G657BTD,mazda-6,Silver,1995
G663TMY,nissan-note,Silver,1995
G671EYE,ford-fiesta,Turquoise,1995
G674HMG,mercedes-a-class,Orange,1995
G675FKH,mercedes-c-class,Black,1995
G688NTW,mercedes-a-class,White,1995
G692WWY,hyundai-i20,Purple,1995
G695TLU,ford-ka,Silver,1995
G713RMH,volkswagen-golf,Orange,1995
G718UCH,ford-fiesta,Green,1995
G729NKK,dacia-sandero,Green,1995
G739JJV,honda-crv,Yellow,1995
G764RKF,mercedes-glc-class,Red,1995
G785MTF,volkswagen-polo,Green,1995
G789RDD,renault-clio,Gold,1995
G791XEK,citroen-xsara,Yellow,1995
G798ABE,mazda-cx3,Black,1995
G798UEM,audi-a3,Red,1995
G807TFR,volkswagen-sharan,Black,1995
G815NLM,audi-a5,Silver,1995
G836YFP,nissan-micra,Turquoise,1995
G852KJN,audi-a4,Green,1995
G856NBR,ford-c-max,Black,1995
G857CEY,renault-twingo,Yellow,1995
G862WDB,volkswagen-golf,Turquoise,1995
G870LTX,ford-s-max,Red,1995
G880FLK,toyota-yaris,Silver,1995
G902KKP,hyundai-ioniq,Grey,1995
G909UFC,nissan-juke,White,1995
G911EFL,audi-a4,Yellow,1995
G915VUM,suzuki-alto,Yellow,1995
G924AKK,vauxhall-insignia,Silver,1995
G940KXC,peugeot-308,Gold,1995
G944PPG,vauxhall-corsa,Purple,1995
G948BCR,audi-a6,Blue,1995
G954KAH,ford-ka,White,1995
G955RUH,peugeot-208,Red,1995
G964LHX,peugeot-2008,Black,1995
G971BNL,seat-ibiza,Blue,1995
G975GEE,vauxhall-astra,Blue,1995
G976XKV,citroen-c4,Green,1995
G978VAE,vauxhall-corsa,Silver,1995
G982HCM,audi-a6,Gold,1995
G985HGT,toyota-avensis,Gold,1995
G995YDU,audi-q2,Red,1995
GA05TJT,kia-ceed,Gold,2005
GA12TUE,volkswagen-passat,Blue,2012
GA13KXE,nissan-qashqai,Silver,2013
GA13TGL,land-rover-discovery,Red,2013
GAY779I,bmw-1-series,Gold,1974
GB13FFN,mercedes-a-class,Turquoise,2013
GB17YMR,citroen-c1,Orange,2017
GC14RCW,honda-jazz,Yellow,2014
GC16DLG,volkswagen-tiguan,Silver,2016
GCE796F,hyundai-i30,Red,1977
GCF900J,toyota-auris,Orange,1973
GCH643H,skoda-fabia,Red,1975
GCP635L,volvo-v40,Blue,1971
GD01KAL,volkswagen-corrado,Yellow,2001
GD07CJW,audi-a5,Gold,2007
GD08YNA,volvo-v70,Blue,2008
GD11KLY,volkswagen-golf,Green,2011
GD14ALM,audi-q3,Gold,2014
GDK673K,ford-puma,Red,1972
GE02DCL,audi-rs4,Green,2002
GE06FCR,mercedes-c-class,Silver,2006
GE07CMM,mazda-2,Orange,2007
GE08DTK,skoda-octavia,Green,2008
GE09UBF,audi-a4,White,2009
GE11MUC,toyota-iq,Gold,2011
GE13TDK,vauxhall-grandland,Yellow,2013
GE17EAT,mazda-6,White,2017
GED714C,volkswagen-t-roc,Grey,1980
GF02DKJ,mini-cooper,Yellow,2002
GF04LTM,mercedes-gla-class,Green,2004
GF08GGM,bmw-1-series,Turquoise,2008
GF10YAN,austin-mini,Yellow,2010
GF14UJU,vauxhall-corsa,Green,2014
GFG504G,audi-a3,Orange,1976
GFH456G,chevrolet-lacetti,Silver,1976
GG03BXL,hyundai-i10,Orange,2003
GG06ELT,jaguar-f-type,Blue,2006
GG08HND,peugeot-2008,Purple,2008
GG10YNT,volkswagen-touareg,Black,2010
GG20MFF,hyundai-kona,Green,2020
GGB711C,mini-cooper,Grey,1980
GGF626H,peugeot-206,Silver,1975
GGM429J,ford-mondeo,Green,1973
GGN412L,suzuki-celerio,Silver,1971
GH02FAM,vauxhall-corsa,Purple,2002
GH07FJP,bmw-2-series,Grey,2007
GH10BDC,volkswagen-golf,Yellow,2010
GH12DMK,fiat-500,Turquoise,2012
GH12WJH,bmw-3-series,Blue,2012
GHB861J,toyota-avensis,Green,1973
GHL874G,ford-ka-,Blue,1976
GHV274K,renault-captur,Silver,1972
GHY129K,toyota-c-hr,Grey,1972
GJ03EWE,ford-galaxy,Silver,2003
GJ06TVL,peugeot-107,Yellow,2006
GJ08GWW,kia-sportage,Gold,2008
GJ13FYA,vauxhall-zafira,Red,2013
GJ14EAR,seat-arona,Grey,2014
GJ15TFR,fiat-500,Red,2015
GJ16UYJ,fiat-panda,Green,2016
GJ20UUA,mini-cooper,Silver,2020
GJF161E,mini-cooper,Yellow,1978
GJH544B,skoda-rapid,Purple,1981
GJR182F,subaru-impreza,Black,1977
GK03VTH,volvo-v90,Green,2003
GK04LFN,vauxhall-astra,Purple,2004
GK11CPD,suzuki-vitara,Grey,2011
GK13LEC,nissan-qashqai,Purple,2013
GKB615G,suzuki-alto,Orange,1976
GL17BNA,nissan-300,Grey,2017
GLA629E,skoda-fabia,Gold,1978
GLF950B,vauxhall-vectra,Blue,1981
GM01EHP,seat-ibiza,White,2001
GM06FRR,mini-cooper,Black,2006
GM12VKL,vauxhall-insignia,Gold,2012
GM19CAE,peugeot-206,Red,2019
GML913I,mercedes-slk-class,Yellow,1974
GMN342H,volkswagen-golf,Orange,1975
GN04JVX,nissan-qashqai,Turquoise,2004
GN06CRR,volkswagen-up,Red,2006
GN10VWN,bmw-3-series,Gold,2010
GN11HND,mercedes-gle-class,Grey,2011
GN13CYL,audi-a4,Green,2013
GNB173D,nissan-qashqai,Red,1979
GNJ476B,peugeot-308,Gold,1981
GNN710B,citroen-c4,Grey,1981
GNT742E,nissan-micra,Black,1978
GNV368J,alfa-romeo-giulietta,Grey,1973
GNY802I,nissan-note,Grey,1974
GP03ERG,vauxhall-corsa,Orange,2003
GP04KUM,honda-civic,Grey,2004
GP06KYK,peugeot-3008,Purple,2006
GP20AXU,nissan-qashqai,Gold,2020
GPY907G,mini-one,Red,1976
GR04UMV,toyota-yaris,Turquoise,2004
GR07TFK,mazda-2,Gold,2007
GR12WGV,ford-fiesta,Grey,2012
GR15WJX,ford-focus,Silver,2015
GRJ634F,ford-fiesta,Black,1977
GRL916C,hyundai-tucson,Purple,1980
GRP716G,volkswagen-scirocco,Black,1976
GRU645L,mazda-2,White,1971
GRY562F,hyundai-i20,Orange,1977
GT04FBU,land-rover-discovery,Black,2004
GT07BPN,honda-jazz,Green,2007
GT07TRX,renault-scenic,Grey,2007
GT08CFY,toyota-yaris,Gold,2008
GT10BUR,nissan-qashqai,Grey,2010
GT11ARE,citroen-c4,Green,2011
GT13FAD,mercedes-a-class,Yellow,2013
GTB787J,fiat-punto,Purple,1973
GTF202E,vauxhall-astra,Green,1978
GU03MGP,tesla-model-s,Gold,2003
GU04TDF,audi-a1,Black,2004
GU09VDJ,volkswagen-golf,Red,2009
GU11VAD,vauxhall-astra,Grey,2011
GU15PXJ,bmw-4-series,White,2015
GU18CDN,peugeot-307,Red,2018
GUA387D,chrysler-300,Gold,1979
GV02EDD,renault-clio,White,2002
GV03DPE,volkswagen-passat,Yellow,2003
GV03TCV,nissan-qashqai,Yellow,2003
GV06AAF,ford-puma,Grey,2006
GV09FAW,vauxhall-corsa,Gold,2009
GV14KYV,vauxhall-corsa,Orange,2014
GV16CXW,volkswagen-golf,Blue,2016
GVJ114B,peugeot-308,Orange,1981
GW03LTT,volkswagen-scirocco,White,2003
GW11UNH,mercedes-s-class,Grey,2011
GW13PAK,kia-sorento,Black,2013
GW13TNP,jaguar-s-type,Silver,2013
GW13YDM,hyundai-i10,Blue,2013
GW16NDW,mercedes-c-class,White,2016
GWR812D,mini-cooper,Grey,1979
GX01AKH,bmw-5-series,Silver,2001
GX08MXF,bmw-3-series,Gold,2008
GX11PCH,alfa-romeo-giulia,Blue,2011
GX12LNH,nissan-juke,Silver,2012
GX14VYU,renault-scenic,Black,2014
GX19BAT,kia-ceed,Silver,2019
GXE376L,audi-a3,Gold,1971
GXG486K,toyota-aygo,Yellow,1972
GXL125I,volkswagen-golf,Orange,1974
GY05GYU,skoda-octavia,Orange,2005
GY12BEY,land-rover-range-rover,Black,2012
GYV753F,mini-one,Red,1977
H104VYE,renault-captur,Red,1994
H106MPH,volkswagen-golf,Black,1994
H106TBX,porsche-911,Purple,1994
H109NFJ,mini-clubman,White,1994
H116XER,volvo-v40,Grey,1994
H120CHL,ford-focus,White,1994
H120MJX,honda-jazz,Blue,1994
H125UVV,chevrolet-lacetti,Gold,1994
H127CHU,mazda-2,Green,1994
H155FWM,ford-ka-,Purple,1994
H176XCD,mazda-2,Yellow,1994
H192BCB,land-rover-range-rover,Red,1994
H216FAA,renault-scenic,Silver,1994
H217KYV,hyundai-i20,Orange,1994
H218YUV,honda-jazz,Blue,1994
H232YGT,peugeot-308,White,1994
H255BUW,toyota-aygo,Red,1994
H258JLG,fiat-500,Black,1994
H273KRF,kia-rio,Black,1994
H274KAL,renault-captur,Black,1994
H278CKM,ford-focus,Silver,1994
H285XMK,nissan-micra,Red,1994
H292UUX,peugeot-207,Turquoise,1994
H307CDG,renault-megane,Blue,1994
H320RFU,volkswagen-golf,Grey,1994
H324ERK,renault-scenic,Turquoise,1994
H344WTE,alfa-romeo-giulietta,Red,1994
H357KYR,vauxhall-corsa,Green,1994
H391RAX,audi-a5,Gold,1994
H405LVG,mercedes-c-class,Grey,1994
H432YME,hyundai-i30,Orange,1994
H434CTN,mini-cooper,Gold,1994
H440UVU,mini-cooper,Silver,1994
H441YML,bmw-3-series,Grey,1994
H457HTX,nissan-juke,Red,1994
H470NCF,vauxhall-astra,White,1994
H476KKJ,renault-captur,Blue,1994
H482RNY,mini-countryman,Silver,1994
H515UHD,vauxhall-astra,Green,1994
H556BDP,nissan-juke,Gold,1994
H567LKU,porsche-cayenne,Yellow,1994
H608YKY,bmw-m4,Green,1994
H630WYD,vauxhall-corsa,Purple,1994
H633WMV,vauxhall-viva,Purple,1994
H634PBR,toyota-yaris,Gold,1994
H639JXW,mercedes-c-class,Orange,1994
H641EFF,nissan-micra,Red,1994
H654LFJ,ford-mondeo,White,1994
H654XLV,ford-fiesta,Purple,1994
H656HGU,bmw-2-series,White,1994
H660TUG,vauxhall-grandland,Blue,1994
H661EMP,ford-ka-,Purple,1994
H683AJJ,lexus-ux-250h,Purple,1994
H686XYN,volkswagen-golf,Blue,1994
H703FDW,ford-focus,Gold,1994
H714UWN,ford-fiesta,Blue,1994
H724MLH,jaguar-xf-series,Purple,1994
H728TCM,hyundai-i30,White,1994
H736CUF,nissan-almera,Red,1994
H739NFC,land-rover-freelander,Red,1994
H744AXW,seat-ibiza,Orange,1994
H748NDC,volvo-v40,Red,1994
H756MFU,mercedes-b-class,Purple,1994
H763FEG,kia-sportage,Turquoise,1994
H763MHD,vauxhall-astra,Black,1994
H787DMA,chevrolet-epica,Black,1994
H799XXV,nissan-qashqai,Grey,1994
H815LRA,nissan-qashqai,Purple,1994
H817DJV,ford-fusion,Blue,1994
H819XCG,kia-soul,Red,1994
H832NUV,mercedes-slc-class,Red,1994
H842JRM,audi-q5,Black,1994
H849MVF,volkswagen-tiguan,Red,1994
H854UYH,hyundai-i30,Turquoise,1994
H855BBJ,audi-a1,Silver,1994
H855DHX,volkswagen-golf,Grey,1994
H857BRX,audi-a1,Turquoise,1994
H873DJY,citroen-xsara,Purple,1994
H874UPF,mercedes-c-class,Purple,1994
H902HGE,suzuki-vitara,Black,1994
H922UAL,nissan-micra,Black,1994
H937AUR,audi-q2,Grey,1994
H956RUJ,mazda-6,White,1994
H957ABH,bmw-5-series,Purple,1994
H957NGW,ford-focus,Grey,1994
H972TWV,mazda-mx-5,Green,1994
H979AJK,bmw-7-series,Turquoise,1994
H986HHC,vauxhall-antara,Silver,1994
H996FDB,honda-jazz,Gold,1994
HA06UER,ford-focus,White,2006
HA07GEF,audi-a6,Turquoise,2007
HA10WTU,hyundai-i30,Green,2010
HA14AWE,mercedes-ml-class,Yellow,2014
HA15AWT,toyota-c-hr,Green,2015
HA17YRE,mercedes-s-class,Red,2017
HA19FHR,suzuki-alto,Red,2019
HA20FPU,ford-fiesta,Blue,2020
HAD479H,mercedes-clk-class,Blue,1975
HAD846E,lexus-is220,Yellow,1978
HB07FBH,audi-a1,Grey,2007
HB14JUW,bmw-z4,Grey,2014
HB19NUH,mercedes-gla-class,Grey,2019
HBA748J,land-rover-discovery,Gold,1973
HBH772G,toyota-aygo,Black,1976
HC11DPG,porsche-macan,Turquoise,2011
HC13DWD,hyundai-tucson,Purple,2013
HC15UCX,skoda-fabia,Red,2015
HC18XUD,volvo-c70,Black,2018
HC19ADR,suzuki-swift,Orange,2019
HD04BLY,skoda-fabia,Yellow,2004
HD19NKH,peugeot-207,White,2019
HD20EWE,ford-focus,Black,2020
HDB652F,ford-mondeo,White,1977
HDJ158B,renault-captur,Red,1981
HDL540I,skoda-octavia,Gold,1974
HDP785L,volkswagen-fox,Gold,1971
HE01FGD,volkswagen-golf,Green,2001
HE05KDB,volkswagen-polo,Silver,2005
HE10RVX,skoda-fabia,Yellow,2010
HE12HWD,audi-a1,Black,2012
HE15XHU,audi-a4,Grey,2015
HE18FNN,nissan-note,Purple,2018
HE20GCG,ford-mondeo,Orange,2020
HEJ755B,volkswagen-golf,Green,1981
HEN734F,kia-rio,Turquoise,1977
HF01YGB,honda-hr-v,Orange,2001
HF13PPP,audi-a1,Red,2013
HFA228I,bmw-1-series,Red,1974
HFF392D,tesla-model-x,Grey,1979
HFY335C,ford-mondeo,White,1980
HG04MHG,mercedes-amg-class,Blue,2004
HG16NBU,jaguar-f-pace,Grey,2016
HG17GWA,ford-fiesta,Silver,2017
HGM573F,volkswagen-passat,Purple,1977
HGX767B,audi-a3,Gold,1981
HH01NRT,ford-fiesta,Blue,2001
HH05WUD,volvo-v40,Gold,2005
HH15AKE,peugeot-2008,Yellow,2015
HH17VEP,ford-mondeo,Blue,2017
HHM399E,volkswagen-golf,Green,1978
HHP809E,mini-clubman,Grey,1978
HHW328K,fiat-500,White,1972
HJ01NNX,land-rover-freelander,Silver,2001
HJ01TUM,peugeot-107,Red,2001
HJ07AAV,jeep-patriot,Green,2007
HJ07PMW,ford-mondeo,Silver,2007
HJ09PLF,vauxhall-zafira,Yellow,2009
HJ10WDW,honda-jazz,Yellow,2010
HJB237L,volkswagen-golf,Orange,1971
HJR208K,mercedes-a-class,Black,1972
HK11JHG,ford-fiesta,Yellow,2011
HK15VUL,volkswagen-polo,Orange,2015
HK17HMT,skoda-octavia,Blue,2017
HK20KUR,peugeot-107,White,2020
HKP277K,volkswagen-jetta,Silver,1972
HKX941L,nissan-qashqai,Silver,1971
HL06WWW,toyota-aygo,Orange,2006
HL11EMH,honda-jazz,Orange,2011
HL11RWT,ford-fiesta,Grey,2011
HLD773B,ford-fusion,Black,1981
HLU791E,skoda-octavia,Black,1978
HLV716B,land-rover-range-rover,White,1981
HM02RKL,volkswagen-golf,Orange,2002
HM02UAH,volkswagen-t-cross,Blue,2002
HM12PLT,ford-focus,Green,2012
HM13DPJ,fiat-500,Yellow,2013
HM19PYV,ford-kuga,Red,2019
HM20EWM,kia-picanto,Grey,2020
HMB723J,bmw-m3,Orange,1973
HMD845L,honda-crv,Yellow,1971
HMK210C,ford-focus,Turquoise,1980
HN15CEP,mercedes-slc-class,Blue,2015
HN15XEM,nissan-micra,Orange,2015
HN16PEF,volkswagen-up,White,2016
HNG747L,vauxhall-meriva,Gold,1971
HNH690D,audi-q2,Orange,1979
HNP860L,land-rover-freelander,Purple,1971
HP06APX,volkswagen-touareg,Silver,2006
HPC888K,audi-a5,Silver,1972
HR01WXK,toyota-estima,Yellow,2001
HR03DPH,ford-focus,Green,2003
HR03UDW,mercedes-s-class,Yellow,2003
HR05NDP,honda-civic,Silver,2005
HR05RYV,mini-cooper,Green,2005
HR06BWN,jaguar-xe-series,Green,2006
HR09GMF,fiat-500,Red,2009
HR16ACE,fiat-500,Black,2016
HR17BKB,ford-galaxy,Grey,2017
HR18BWH,volkswagen-golf,Orange,2018
HRD758G,kia-venga,Silver,1976
HRT386E,honda-jazz,Turquoise,1978
HRU239G,seat-ateca,Turquoise,1976
HRY826E,hyundai-tucson,White,1978
HT04TVJ,citroen-berlingo,Blue,2004
HT05BDK,volkswagen-polo,White,2005
HT05TPH,ford-s-max,Blue,2005
HT16PMJ,suzuki-swift,Gold,2016
HTF433K,bmw-2-series,Turquoise,1972
HTM214B,ford-fiesta,Green,1981
HU06BWF,mazda-2,Green,2006
HU08KFR,mercedes-ml-class,Orange,2008
HU11BGX,toyota-yaris,Blue,2011
HU11NAV,nissan-x-trail,Green,2011
HU17AUJ,nissan-juke,Red,2017
HU20AWL,ford-fiesta,Silver,2020
HUX783J,vauxhall-astra,Grey,1973
HUY651K,land-rover-discovery,Silver,1972
HV10CJN,mazda-mx-5,Green,2010
HVL824C,honda-jazz,Turquoise,1980
HVL844L,toyota-aygo,Gold,1971
HVT266H,volvo-xc90,Blue,1975
HW10YAC,toyota-auris,Purple,2010
HW13YLY,vauxhall-corsa,Orange,2013
HW16URL,volkswagen-golf,Gold,2016
HWH739G,ford-fiesta,Orange,1976
HWL396H,citroen-c3,Gold,1975
HWN431H,ford-focus,Black,1975
HWY605L,nissan-qashqai,Red,1971
HX02XFK,nissan-micra,Turquoise,2002
HX20BKP,volkswagen-golf,Red,2020
HXF575I,volkswagen-polo,Red,1974
HXJ302F,ford-focus,Grey,1977
HY10MDV,audi-a1,Blue,2010
HYN473H,renault-clio,Grey,1975
I121KYJ,nissan-qashqai,Orange,1993
I124PJX,seat-ibiza,Green,1993
I136GXJ,land-rover-discovery,Yellow,1993
I155CBH,volkswagen-passat,Grey,1993
I165BEP,toyota-yaris,Red,1993
I174UKR,bmw-4-series,Orange,1993
I175AHY,volkswagen-golf,Turquoise,1993
I189PXH,peugeot-308,Red,1993
I202RKV,vauxhall-adam,Gold,1993
I231VVY,seat-leon,Yellow,1993
I243HCX,volkswagen-touran,Purple,1993
I265MTE,dacia-sandero,Orange,1993
I266DRE,tesla-model-3,Black,1993
I273UKM,kia-picanto,Red,1993
I291AMT,kia-sportage,Turquoise,1993
I300RGX,peugeot-307,Silver,1993
I301PGJ,honda-civic,Turquoise,1993
I304MUF,fiat-punto,Yellow,1993
I313EVA,volkswagen-polo,White,1993
I319EDV,toyota-avensis,Silver,1993
I321LHG,audi-a6,Black,1993
I323XGF,ford-c-max,Orange,1993
I325YLP,vauxhall-corsa,Yellow,1993
I333MRY,honda-jazz,Red,1993
I339KFN,renault-clio,White,1993
I340NHM,ford-mondeo,Gold,1993
I360WPP,ford-kuga,Gold,1993
I367CXL,nissan-qashqai,Grey,1993
I381JRU,mazda-mx-5,Silver,1993
I382KDR,bmw-7-series,Gold,1993
I383XYH,fiat-500l,Turquoise,1993
I395KAN,nissan-micra,Black,1993
I409NVF,lexus-ct-200,Blue,1993
I410FDH,volvo-v40,Blue,1993
I421KAK,volkswagen-polo,Gold,1993
I422GWE,seat-alhambra,Silver,1993
I435DCP,toyota-auris,Silver,1993
I459FNU,skoda-kodiaq,Red,1993
I464EDG,nissan-note,Black,1993
I514HUY,toyota-yaris,Blue,1993
I560DHM,volkswagen-polo,Grey,1993
I562RVU,kia-sportage,Green,1993
I567YJR,fiat-500,Blue,1993
I581XDL,volkswagen-golf,Green,1993
I593BDK,vauxhall-insignia,White,1993
I595GWF,kia-venga,Black,1993
I603XLG,bmw-5-series,Turquoise,1993
I604WAU,volkswagen-golf,Black,1993
I613HMT,ford-fiesta,Silver,1993
I624PJR,volkswagen-high-up,Grey,1993
I641GKR,suzuki-sx4,Red,1993
I656GXU,bmw-1-series,Turquoise,1993
I661EUC,audi-a5,Blue,1993
I671BTC,toyota-corolla,Blue,1993
I671KWK,hyundai-tucson,Green,1993
I675TNX,honda-crv,Green,1993
I679BXV,hyundai-tucson,Grey,1993
I684BTH,renault-clio,Blue,1993
I689VFY,renault-captur,Black,1993
I704UVP,fiat-500,Black,1993
I705NPG,lexus-is250,Red,1993
I706XGV,vauxhall-corsa,Green,1993
I716EKE,vauxhall-zafira,Yellow,1993
I718FEM,vauxhall-astra,Gold,1993
I731EKJ,peugeot-207,Gold,1993
I732KPA,renault-clio,Grey,1993
I758FEG,ford-focus,Silver,1993
I772AFV,bmw-x5,Black,1993
I774UKX,nissan-juke,Purple,1993
I782XUE,honda-hr-v,Gold,1993
I798AVJ,renault-clio,Orange,1993
I807NFY,audi-q5,Gold,1993
I811WEY,bmw-x3,Turquoise,1993
I812CTV,volkswagen-passat,Yellow,1993
I813UWA,hyundai-i20,Gold,1993
I841VJP,citroen-c3,Grey,1993
I843HFV,vauxhall-insignia,Blue,1993
I860TYV,toyota-yaris,Yellow,1993
I861WXA,jaguar-xe-series,Purple,1993
I868ATA,fiat-500,White,1993
I894GGE,seat-altea,Black,1993
I898YCJ,vauxhall-grandland,Black,1993
I900TCK,ford-focus,Blue,1993
I902PRM,hyundai-i30,Red,1993
I905PBV,ford-focus,Yellow,1993
I914KWK,hyundai-i10,Orange,1993
I916CGG,bmw-x4,Turquoise,1993
I928XVY,ford-fiesta,Green,1993
I934LWJ,nissan-note,Red,1993
I935VJF,vauxhall-zafira,Green,1993
I936RPM,vauxhall-mokka,Orange,1993
I988XVG,vauxhall-zafira,Red,1993
I994TVB,vauxhall-antara,Orange,1993
I999PCW,vauxhall-corsa,Red,1993
J114NPH,ford-galaxy,Orange,1992
J118LVH,land-rover-freelander,Green,1992
J122MAW,land-rover-range-rover,Purple,1992
J124AVD,vauxhall-vectra,Gold,1992
J133HKE,ford-ka,Turquoise,1992
J137TAP,volkswagen-passat,White,1992
J137UYT,vauxhall-corsa,Red,1992
J145TUM,vauxhall-corsa,Grey,1992
J146RPH,volvo-xc40,Yellow,1992
J153JCA,ford-focus,Yellow,1992
J162FFL,ford-mondeo,Red,1992
J168BVV,hyundai-i10,Purple,1992
J176DEH,hyundai-i10,Grey,1992
J200JFM,peugeot-208,Black,1992
J204WVL,nissan-almera,Gold,1992
J219NJA,peugeot-308,Red,1992
J221GXG,skoda-roomster,Gold,1992
J243JEP,volkswagen-golf,Green,1992
J244CGM,mercedes-c-class,Orange,1992
J259HAW,bmw-z3,Silver,1992
J266FYL,skoda-octavia,Purple,1992
J271HVW,volkswagen-polo,Turquoise,1992
J273XLD,audi-q5,Blue,1992
J285PYR,mercedes-glb-class,White,1992
J295PHT,toyota-aygo,Turquoise,1992
J306JCF,vauxhall-corsa,Blue,1992
J321CAD,audi-rs6,Orange,1992
J326UVN,vauxhall-astra,Purple,1992
J355CRA,vauxhall-cascada,Orange,1992
J355CUY,bmw-3-series,Green,1992
J358KUJ,vauxhall-astra,Silver,1992
J359VVJ,volkswagen-eos,Grey,1992
J364AJN,citroen-c3,Silver,1992
J374KRN,honda-civic,Silver,1992
J376NJR,land-rover-discovery,Purple,1992
J384PPG,volkswagen-polo,Turquoise,1992
J399DLM,volkswagen-t-roc,Orange,1992
J404TJJ,renault-scenic,Yellow,1992
J409NNL,toyota-avensis,Silver,1992
J410BFY,land-rover-discovery,Turquoise,1992
J414FYG,ford-focus,Gold,1992
J429PDF,mercedes-cla-class,Yellow,1992
J444JPH,audi-a1,Turquoise,1992
J463JNW,suzuki-baleno,Purple,1992
J474CNU,ford-fiesta,Blue,1992
J484KWG,fiat-500,Gold,1992
J484MFP,ford-focus,Yellow,1992
J500RKX,suzuki-swift,Black,1992
J505XDB,volkswagen-up,White,1992
J518KAW,ford-fiesta,Blue,1992
J531TMP,peugeot-508,Gold,1992
J537GAK,fiat-panda,Black,1992
J538DMF,land-rover-discovery,Silver,1992
J538RMD,rover-75,Yellow,1992
